"","player_id","player","position","draft_team","position_rank_mean","overall_raw_points_rank","expected_ppr_17","expected_ppg","downside_ppr_17","median_ppr_17","upside_ppr_17","downside_ppg","median_ppg","upside_ppg","position_rank_floor","position_rank_median","position_rank_ceiling","player_key","espn_projected_ppr","projection_range","uncertainty_score","espn_difference","espn_position_rank","upside_headroom","downside_risk","total_uncertainty","upside_pct","downside_pct","uncertainty_pct","espn_adp","espn_position_adp_rank","ceiling_value_gap","ceiling_gap_vs_espn","median_value_gap","median_gap_vs_espn","floor_value_gap","floor_gap_vs_espn","mean_value_gap"
"55","00-0037563","Malik Davis","RB","DAL",81,313,68.916606877605,4.05391805162382,37.1967163085938,73.5435485839844,115.523551940918,2.18804213579963,4.32609109317555,6.79550305534812,67,69,71,"malikdavis",57.59972082,78.3268356323242,1.06504019918046,11.316886057605,55,41.9800033569336,36.3468322753906,78.3268356323242,0.570818299704341,0.494221899476114,1.06504019918046,170.3,50,-21,-16,-19,-14,-17,-12,-31
"56","00-0038685","Chris Brooks","RB","GB",92,357,54.0062589855259,3.17683876385446,20.6547908782959,35.3102416992188,62.2179222106934,1.21498769872329,2.07707304113051,3.65987777709961,86,95,103,"chrisbrooks",70.8095271,41.5631313323975,1.17708430563694,-16.8032681144741,53,26.9076805114746,14.6554508209229,41.5631313323975,0.762036146358917,0.415048159278024,1.17708430563694,170.4,52,-51,-50,-43,-42,-34,-33,-40
"57","00-0037744","Trey McBride","TE","ARI",1,30,264.377369695741,15.5516099821024,235.329132080078,260.042449951172,318.228912353516,13.8428901223575,15.2966147030101,18.7193477855009,1,1,1,"treymcbride",241.65202394,82.8997802734375,0.318793259673579,22.7253457557414,1,58.1864624023438,24.7133178710938,82.8997802734375,0.223757553481247,0.0950357061923319,0.318793259673579,23,1,0,0,0,0,0,0,0
"58","00-0039338","Brock Bowers","TE","LV",2,52,223.521285598379,13.1483109175517,178.669082641602,219.446212768555,278.625671386719,10.5099460377413,12.9086007510915,16.3897453756893,2,2,2,"brockbowers",240.89154634,99.9565887451172,0.455494708630672,-17.3702607416211,2,59.1794586181641,40.7771301269531,99.9565887451172,0.26967637249944,0.185818336131232,0.455494708630672,23.9,2,0,0,0,0,0,0,0
"59","00-0040128","Tyler Warren","TE","IND",3,81,197.817897159792,11.6363468917525,161.918014526367,202.539169311523,231.264907836914,9.5245890897863,11.9140687830308,13.6038181080538,3,3,6,"tylerwarren",210.62572952,69.3468933105469,0.342387566544648,-12.8078323602076,3,28.7257385253907,40.6211547851562,69.3468933105469,0.141828065272688,0.20055950127196,0.342387566544648,52.1,4,-2,-3,1,0,1,0,1
"60","00-0040663","Harold Fannin Jr.","TE","CLE",4,85,193.410366991669,11.3770804112746,144.349090576172,186.482376098633,232.398071289062,8.49112297506893,10.9695515352137,13.6704747817096,8,6,5,"haroldfannin",188.86833095,88.0489807128906,0.472157115084808,4.54203604166855,7,45.9156951904297,42.1332855224609,88.0489807128906,0.246220024385277,0.225937090699531,0.472157115084808,70.5,6,1,2,0,1,-2,-1,2
"61","00-0036970","Kyle Pitts","TE","ATL",5,87,189.857354579619,11.1680796811541,151.647766113281,192.527160644531,231.112609863281,8.92045683019301,11.3251270967371,13.5948594037224,4,5,7,"kylepitts",185.14866572,79.46484375,0.412746147005816,4.70868885961949,8,38.58544921875,40.87939453125,79.46484375,0.200415614553167,0.212330532452649,0.412746147005816,68.7,5,-2,1,0,3,1,4,0
"62","00-0033288","George Kittle","TE","SF",6,92,185.557298588535,10.9151352110903,143.620269775391,177.801559448242,237.607681274414,8.44825116325827,10.4589152616613,13.9769224279067,9,7,4,"georgekittle",193.43652005,93.9874114990235,0.528608476723643,-7.87922146146522,5,59.8061218261719,34.1812896728516,93.9874114990235,0.336364439163321,0.192244037560321,0.528608476723643,73,7,3,1,0,-2,-2,-4,1
"63","00-0038996","Tucker Kraft","TE","GB",7,101,178.854963926233,10.5208802309549,123.70783996582,171.022659301758,244.02685546875,7.27693176269531,10.0601564295152,14.3545209099265,12,10,3,"tuckerkraft",172.26815891,120.31901550293,0.703526748994325,6.58680501623255,11,73.0041961669922,47.3148193359375,120.31901550293,0.426868559201744,0.27665818979258,0.703526748994325,91,9,6,8,-1,1,-3,-1,2
"64","00-0040126","Colston Loveland","TE","CHI",8,106,175.344651138513,10.3143912434419,145.024032592773,197.888412475586,226.469421386719,8.53082544663373,11.6404948515051,13.321730669807,7,4,8,"colstonloveland",206.94356188,81.4453887939453,0.411572298625588,-31.5989107414875,4,28.5810089111328,52.8643798828125,81.4453887939453,0.144429926712657,0.267142371912931,0.411572298625588,42.4,3,-5,-4,-1,0,-4,-3,-5
"65","00-0039065","Sam LaPorta","TE","DET",9,113,168.071629890702,9.88656646415896,127.466079711914,136.134460449219,213.145446777344,7.49800468893612,8.00790943818934,12.5379674574908,11,18,9,"samlaporta",188.91204447,85.6793670654297,0.629373097617631,-20.8404145792977,6,77.010986328125,8.66838073730469,85.6793670654297,0.565697958283324,0.0636751393343068,0.629373097617631,74.1,8,-1,-3,-10,-12,-3,-5,-1
"66","00-0030506","Travis Kelce","TE","KC",10,114,167.450453784634,9.85002669321374,147.641677856445,171.950347900391,192.933303833008,8.6848045797909,10.1147263470818,11.3490178725299,6,9,12,"traviskelce",177.18883453,45.2916259765625,0.263399443674284,-9.73838074536644,9,20.9829559326172,24.3086700439453,45.2916259765625,0.122029156607304,0.14137028706698,0.263399443674284,94.5,10,-2,-3,1,0,4,3,0
"67","00-0033090","Hunter Henry","TE","NE",11,122,163.851227881457,9.63830752243862,148.021728515625,177.443176269531,185.143692016602,8.70716050091912,10.4378338982077,10.8908054127413,5,8,15,"hunterhenry",150.26894117,37.1219635009766,0.209204796044618,13.5822867114566,17,7.70051574707031,29.4214477539062,37.1219635009766,0.0433970801749707,0.165807715869648,0.209204796044618,153.2,17,2,2,9,9,12,12,6
"68","00-0036040","Juwan Johnson","TE","NO",12,126,159.497641695932,9.38221421740774,115.163597106934,153.973663330078,184.110504150391,6.77432924158433,9.05727431353401,10.8300296559053,15,12,16,"juwanjohnson",146.86665286,68.9469070434571,0.447783767381396,12.6309888359315,18,30.1368408203125,38.8100662231445,68.9469070434571,0.195727244312602,0.252056523068794,0.447783767381396,157.6,18,2,2,6,6,3,3,6
"69","00-0034351","Dallas Goedert","TE","PHI",13,127,159.004782712286,9.35322251248744,136.637237548828,165.023086547852,187.186019897461,8.03748456169577,9.70724038516774,11.0109423469095,10,11,14,"dallasgoedert",176.94611858,50.5487823486328,0.306313397755867,-17.9413358677135,10,22.1629333496094,28.3858489990234,50.5487823486328,0.13430201684649,0.172011380909376,0.306313397755867,103.3,11,-3,-4,0,-1,1,0,-2
"70","00-0040189","Oronde Gadsden II","TE","LAC",14,130,155.289053129812,9.13465018410661,75.8678359985352,140.645751953125,199.140182495117,4.46281388226677,8.27327952665441,11.7141283820657,22,15,11,"orondegadsden",77.24909335,123.272346496582,0.87647401208155,78.0399597798123,31,58.4944305419922,64.7779159545898,123.272346496582,0.415899020977807,0.460574991103743,0.87647401208155,170.2,33,22,20,18,16,11,9,19
"71","00-0038041","Jake Ferguson","TE","DAL",15,131,155.272574763003,9.13368086841196,115.318069458008,138.729232788086,175.78010559082,6.78341585047105,8.16054310518153,10.3400062112247,14,16,19,"jakeferguson",166.58216589,60.4620361328125,0.435827654472583,-11.3095911269966,13,37.0508728027344,23.4111633300781,60.4620361328125,0.267073291317995,0.168754363154589,0.435827654472583,111,12,-7,-6,-4,-3,-2,-1,-3
"72","00-0034383","Dalton Schultz","TE","HOU",16,137,153.517087143439,9.03041689079053,119.408782958984,151.40966796875,175.587631225586,7.02404605641085,8.90645105698529,10.3286841897403,13,13,20,"daltonschultz",132.94023087,56.1788482666016,0.371038712522615,20.576856273439,22,24.1779632568359,32.0008850097656,56.1788482666016,0.159685729327576,0.211352983195039,0.371038712522615,168.9,21,1,2,8,9,8,9,5
"73","00-0038933","Dalton Kincaid","TE","BUF",17,143,150.338695392482,8.84345267014601,100.208831787109,137.723342895508,187.76383972168,5.89463716394761,8.10137311150046,11.0449317483341,16,17,13,"daltonkincaid",155.55128355,87.5550079345703,0.635731068487056,-5.21258815751787,15,50.0404968261719,37.5145111083984,87.5550079345703,0.363340707349357,0.272390361137698,0.635731068487056,130.8,15,2,2,-2,-2,-1,-1,-2
"74","00-0038129","Cade Otton","TE","TB",18,144,150.173671760548,8.83374539767928,90.9348678588867,136.0869140625,180.547958374023,5.34910987405216,8.00511259191176,10.6204681396484,17,19,17,"cadeotton",102.08702502,89.6130905151367,0.658498953646495,48.0866467405478,28,44.4610443115234,45.1520462036133,89.6130905151367,0.32671065118799,0.331788302458505,0.658498953646495,170.3,37,20,11,18,9,20,11,19
"75","00-0038935","Brenton Strange","TE","JAX",19,154,144.373149735555,8.49253821973854,86.9935913085938,141.547485351562,201.523941040039,5.1172700769761,8.32632266773897,11.8543494729435,18,14,10,"brentonstrange",142.57476404,114.530349731445,0.809130232493961,1.79838569555523,19,59.9764556884765,54.5538940429688,114.530349731445,0.423719683465323,0.385410549028638,0.809130232493961,167.9,19,9,9,5,5,1,1,0
"76","00-0040736","Mason Taylor","TE","NYJ",20,158,137.684775035706,8.09910441386508,76.4798355102539,129.923126220703,177.972305297852,4.49881385354435,7.64253683651195,10.4689591351677,21,20,18,"masontaylor",70.36266288,101.492469787598,0.781173242515657,67.3221121557064,34,48.0491790771484,53.4432907104492,101.492469787598,0.369827762576512,0.411345479939145,0.781173242515657,170,30,12,16,10,14,9,13,10
"77","00-0039793","AJ Barner","TE","SEA",21,159,137.163314173197,8.06843024548217,76.4943618774414,119.394248962402,155.591567993164,4.49966834573185,7.02319111543543,9.15244517606847,20,21,23,"ajbarner",113.75689806,79.0972061157227,0.66248757208256,23.4064161131969,25,36.1973190307617,42.8998870849609,79.0972061157227,0.303174728643424,0.359312843439136,0.66248757208256,169.8,24,1,2,3,4,4,5,3
"78","00-0034753","Mark Andrews","TE","BAL",22,161,136.809784940009,8.04763440823585,77.8456420898438,109.95955657959,152.881591796875,4.57915541704963,6.46820921056411,8.99303481158088,19,24,24,"markandrews",169.06873792,75.0359497070312,0.682395892099833,-32.2589529799906,12,42.9220352172852,32.1139144897461,75.0359497070312,0.390343836883498,0.292052055216335,0.682395892099833,126.6,14,-10,-12,-10,-12,-5,-7,-8
"79","00-0036894","Pat Freiermuth","TE","PIT",23,162,136.151698390058,8.00892343470929,75.6313171386719,112.69856262207,170.491928100586,4.44890100815717,6.62932721306296,10.0289369470933,24,22,22,"patfreiermuth",136.27407127,94.8606109619141,0.84171979442209,-0.122372879942134,20,57.7933654785156,37.0672454833985,94.8606109619141,0.512813687538528,0.328906106883562,0.84171979442209,169.7,22,0,-2,0,-2,-2,-4,-1
"80","00-0039847","Theo Johnson","TE","NYG",24,166,134.386167897197,7.90506869983509,75.7747802734375,112.003807067871,174.515701293945,4.45734001608456,6.58845923928653,10.2656294878791,23,23,21,"theojohnson",61.54616362,98.7409210205078,0.881585399688009,72.8400042771965,36,62.5118942260742,36.2290267944336,98.7409210205078,0.558122941197827,0.323462458490182,0.881585399688009,170.1,32,11,15,9,13,9,13,8
"81","00-0035229","T.J. Hockenson","TE","MIN",25,182,124.112881711074,7.30075774771026,71.9778366088867,108.830924987793,152.431213378906,4.23399038875804,6.401819116929,8.96654196346507,25,25,25,"tjhockenson",158.91621814,80.4533767700195,0.73925106102924,-34.8033364289256,14,43.6002883911133,36.8530883789062,80.4533767700195,0.400624072578669,0.33862698845057,0.73925106102924,152.7,16,-9,-11,-9,-11,-9,-11,-9
"82","00-0037252","Greg Dulcich","TE","MIA",26,196,114.97976995457,6.76351587968059,61.0488739013672,79.7609100341797,141.360275268555,3.59111022949219,4.69181823730469,8.31531030991498,30,38,30,"gregdulcich",118.96295799,80.3114013671875,1.0069017684574,-3.98318803542996,24,61.599365234375,18.7120361328125,80.3114013671875,0.772300180727352,0.234601587730053,1.0069017684574,170.5,38,8,-6,0,-14,8,-6,12
"83","00-0033885","David Njoku","TE","LAC",27,198,114.833374735601,6.75490439621183,71.3365936279297,105.700317382812,145.625152587891,4.19627021340763,6.21766572840074,8.56618544634651,26,26,29,"davidnjoku",104.33621269,74.2885589599609,0.702822477731185,10.4971620456012,27,39.9248352050781,34.3637237548828,74.2885589599609,0.377717268913046,0.325105208818139,0.702822477731185,169.7,22,-7,-2,-4,1,-4,1,-5
"84","00-0036244","Colby Parkinson","TE","LA",28,201,113.058627136229,6.65050747860171,70.0397415161133,83.161735534668,124.479423522949,4.11998479506549,4.89186679615694,7.32231903076172,27,36,37,"colbyparkinson",75.33963933,54.4396820068359,0.654624168878023,37.7189878062292,32,41.3176879882812,13.1219940185547,54.4396820068359,0.496835326038343,0.157788842839679,0.654624168878023,170.2,33,-4,-5,-3,-4,6,5,5
"85","00-0033881","Evan Engram","TE","DEN",29,202,112.924684080802,6.64262847534127,57.9192810058594,98.610725402832,146.593994140625,3.40701652975643,5.80063090604894,8.62317612591912,31,28,28,"evanengram",106.4934276,88.6747131347656,0.899240044858436,6.43125648080164,26,47.983268737793,40.6914443969727,88.6747131347656,0.48659279750532,0.412647247353116,0.899240044858436,170,30,2,-2,2,-2,-1,-5,1
"86","00-0040584","Gunnar Helm","TE","TEN",30,205,112.013618500133,6.58903638236074,56.2944869995117,98.4274215698242,151.165756225586,3.31144041173598,5.78984832763672,8.89210330738741,34,29,26,"gunnarhelm",126.8677665,94.8712692260742,0.963870308832308,-14.8541479998673,23,52.7383346557617,42.1329345703125,94.8712692260742,0.535809369123311,0.428060939708996,0.963870308832308,170.8,39,13,-3,10,-6,5,-11,9
"87","00-0036290","Cole Kmet","TE","CHI",31,226,102.315874053445,6.01858082667325,61.855094909668,97.8099365234375,137.548522949219,3.63853499468635,5.75352567784926,8.09108958524816,28,30,32,"colekmet",53.85857427,75.6934280395508,0.773882805060536,48.4572997834452,39,39.7385864257812,35.9548416137695,75.6934280395508,0.406283735970516,0.36759906909002,0.773882805060536,169.8,24,-8,7,-6,9,-4,11,-7
"88","00-0039066","Michael Mayer","TE","LV",32,232,99.4988645929586,5.85287438782109,51.6412620544434,96.7830657958984,150.46321105957,3.0377212973202,5.69312151740579,8.8507771211512,39,31,27,"michaelmayer",80.94154104,98.821949005127,1.02106652845166,18.5573235529586,30,53.6801452636719,45.1418037414551,98.821949005127,0.554643984691243,0.46642254376042,1.02106652845166,170.2,33,6,3,2,-1,-6,-9,1
"89","00-0038558","Darnell Washington","TE","PIT",33,233,99.1492407194192,5.83230827761289,56.8370590209961,88.5679244995117,137.983917236328,3.34335641299977,5.20987791173598,8.11670101390165,33,34,31,"darnellwashington",72.44355904,81.146858215332,0.916210452868627,26.7056816794192,33,49.4159927368164,31.7308654785156,81.146858215332,0.557944572101708,0.35826588076692,0.916210452868627,169.8,24,-7,2,-10,-1,-9,0,-9
"90","00-0035689","Dawson Knox","TE","BUF",34,237,97.304991460287,5.72382302707571,57.6739120483398,84.651481628418,118.145240783691,3.39258306166705,4.9794989193187,6.94972004609949,32,35,40,"dawsonknox",68.24722754,60.4713287353516,0.714356412576375,29.0577639202871,35,33.4937591552734,26.9775695800781,60.4713287353516,0.395666543703228,0.318689868873147,0.714356412576375,169.8,24,-16,-5,-11,0,-8,3,-10
"91","00-0034829","Mike Gesicki","TE","CIN",35,239,96.3858981689683,5.66975871582167,53.6880416870117,89.2339324951172,128.660995483398,3.15812009923598,5.24905485265395,7.56829385196461,35,33,34,"mikegesicki",96.45723873,74.9729537963867,0.84018435252183,-0.0713405610316613,29,39.4270629882812,35.5458908081055,74.9729537963867,0.44183935287665,0.39834499964518,0.84018435252183,170.2,33,-1,-5,0,-4,-2,-6,-2
"92","00-0037838","Isaiah Likely","TE","NYG",36,240,96.1415782806583,5.65538695768578,41.1732139587402,74.2208709716797,120.94962310791,2.42195376227884,4.36593358656939,7.11468371223001,47,44,38,"isaiahlikely",155.09309005,79.7764091491699,1.07485142797112,-58.9515117693417,16,46.7287521362305,33.0476570129395,79.7764091491699,0.629590457838479,0.445260970132638,1.07485142797112,122.2,13,-25,-22,-31,-28,-34,-31,-23
"93","00-0040737","Terrance Ferguson","TE","LA",39,254,87.9154315460955,5.17149597329973,52.5537071228027,96.7081527709961,119.497261047363,3.09139453663545,5.68871486888212,7.0292506498449,37,32,39,"terranceferguson",135.73480676,66.9435539245605,0.692222444606942,-47.8193752139045,21,22.7891082763672,44.1544456481934,66.9435539245605,0.235648263599157,0.456574181007786,0.692222444606942,168.6,20,-19,-18,-12,-11,-17,-16,-19
"94","00-0036637","Noah Gray","TE","KC",44,277,81.3317960618804,4.78422329775767,49.4511070251465,75.1401062011719,118.013732910156,2.90888864853803,4.42000624712776,6.94198428883272,42,42,41,"noahgray",60.72666841,68.5626258850098,0.912463787334126,20.6051276518804,37,42.8736267089844,25.6889991760254,68.5626258850098,0.570582460905754,0.341881326428372,0.912463787334126,169.9,28,-13,-4,-14,-5,-14,-5,-16
"95","00-0040739","Elijah Arroyo","TE","SEA",45,281,80.4871381550714,4.73453753853361,50.0657768249512,100.483116149902,103.893928527832,2.94504569558536,5.91077153822955,6.11140756046071,41,27,45,"elijaharroyo",60.60368443,53.8281517028809,0.535693495239331,19.8834537250714,38,3.4108123779297,50.4173393249512,53.8281517028809,0.0339441341851043,0.501749361054227,0.535693495239331,169.9,28,-17,-7,1,11,-13,-3,-17
"96","00-0038543","Jaxon Smith-Njigba","WR","SEA",1,6,315.905878121285,18.5826987130168,220.529998779297,294.379150390625,319.568786621094,12.9723528693704,17.3164206112132,18.7981639188879,3,1,4,"jaxonsmithnjigba",326.66995964,99.0387878417969,0.336432752490718,-10.764081518715,3,25.1896362304688,73.8491516113281,99.0387878417969,0.0855686830981185,0.250864069392599,0.336432752490718,6.3,3,-1,-1,2,2,0,0,2
"97","00-0039075","Puka Nacua","WR","LA",2,9,314.49282104945,18.4995777087912,214.539932250977,292.001983642578,344.839630126953,12.6199960147633,17.1765872730928,20.2846841251149,4,2,2,"pukanacua",353.58398975,130.299697875977,0.446228810676398,-39.0911687005502,1,52.837646484375,77.4620513916016,130.299697875977,0.180949614880186,0.265279195796211,0.446228810676398,5.3,2,0,-1,0,-1,-2,-3,0
"98","00-0036900","Ja'Marr Chase","WR","CIN",3,12,306.049145891889,18.002890934817,230.669937133789,285.078521728516,358.300201416016,13.5688198313994,16.7693248075597,21.0764824362362,2,4,1,"jamarrchase",336.94557365,127.630264282227,0.447702140127451,-30.8964277581113,2,73.2216796875,54.4085845947266,127.630264282227,0.256847409070088,0.190854731057363,0.447702140127451,4.3,1,0,1,-3,-2,-1,0,-2
"99","00-0036963","Amon-Ra St. Brown","WR","DET",4,20,288.342827941187,16.9613428200698,237.100784301758,286.965606689453,337.970123291016,13.9471049589269,16.8803298052619,19.8805954877068,1,3,3,"amonrastbrown",324.44327963,100.869338989258,0.351503234666083,-36.100451688813,4,51.0045166015625,49.8648223876953,100.869338989258,0.177737385291466,0.173765849374618,0.351503234666083,8.4,4,1,1,1,1,3,3,0
"100","00-0037238","Drake London","WR","ATL",5,32,249.062138077508,14.6507140045593,211.492614746094,259.621368408203,296.771179199219,12.4407420438879,15.2718452004825,17.4571281881893,5,6,8,"drakelondon",269.77861353,85.278564453125,0.328472825545859,-20.7164754524917,7,37.1498107910156,48.1287536621094,85.278564453125,0.143092269402898,0.185380556142961,0.328472825545859,20.4,7,-1,-1,1,1,2,2,2
"101","00-0037247","George Pickens","WR","DAL",6,34,243.421875337513,14.3189338433831,210.414108276367,252.639587402344,305.161865234375,12.3773004868451,14.8611522001379,17.9506979549632,6,7,6,"georgepickens",239.25406404,94.7477569580078,0.37503131608237,4.16781129751271,14,52.5222778320312,42.2254791259766,94.7477569580078,0.207894092814466,0.167137223267904,0.37503131608237,28.2,10,4,8,3,7,4,8,4
"102","00-0039064","Zay Flowers","WR","BAL",7,35,241.789243292691,14.222896664276,200.253814697266,239.426681518555,295.713134765625,11.7796361586627,14.0839224422679,17.3948902803309,9,9,9,"zayflowers",238.47751413,95.4593200683594,0.398699591302491,3.31172916269128,16,56.2864532470703,39.1728668212891,95.4593200683594,0.235088474225494,0.163611117076997,0.398699591302491,44.1,17,8,7,8,7,8,7,10
"103","00-0036358","CeeDee Lamb","WR","DAL",8,36,241.145546193139,14.1850321290082,188.932846069336,259.759490966797,294.039306640625,11.113696827608,15.2799700568704,17.2964298023897,12,5,10,"ceedeelamb",293.62742666,105.106460571289,0.404629914310712,-52.4818804668607,6,34.2798156738281,70.826644897461,105.106460571289,0.13196751943978,0.272662394870932,0.404629914310712,11.8,5,-5,-4,0,1,-7,-6,-3
"104","00-0036322","Justin Jefferson","WR","MIN",9,37,240.553560319736,14.1502094305727,176.258972167969,229.90559387207,280.453521728516,10.3681748334099,13.523858463063,16.4972659840303,15,11,13,"justinjefferson",294.67210672,104.194549560547,0.453205804198594,-54.1185464002643,5,50.5479278564453,53.6466217041016,104.194549560547,0.219863845003147,0.233341959195447,0.453205804198594,12.6,6,-7,-8,-5,-6,-9,-10,-3
"105","00-0037239","Chris Olave","WR","NO",10,41,233.688487396395,13.7463816115527,198.35481262207,246.152816772461,289.943511962891,11.6679301542394,14.4795774572036,17.0555007036994,10,8,11,"chrisolave",249.81226241,91.5886993408203,0.372080647061956,-16.1237750136048,10,43.7906951904297,47.7980041503907,91.5886993408203,0.177900443166202,0.194180203895754,0.372080647061956,29.4,11,0,-1,3,2,1,0,1
"106","00-0036554","Nico Collins","WR","HOU",11,45,229.862634338704,13.5213314316885,200.483489990234,236.465759277344,288.800964355469,11.7931464700138,13.9097505457261,16.9882920209099,8,10,12,"nicocollins",248.22187065,88.3174743652343,0.373489483784624,-18.3592363112963,12,52.335205078125,35.9822692871093,88.3174743652343,0.221322551045298,0.152166932739327,0.373489483784624,25.7,9,-3,0,-1,2,1,4,-2
"107","00-0035676","A.J. Brown","WR","NE",12,50,224.729619127981,13.2193893604694,196.672317504883,221.924774169922,259.726776123047,11.5689598532284,13.0543984805836,15.2780456542969,11,14,19,"ajbrown",249.71407746,63.0544586181641,0.28412537020263,-24.9844583320195,11,37.802001953125,25.2524566650391,63.0544586181641,0.170337007639269,0.113788362563361,0.28412537020263,21,8,-11,-8,-6,-3,-3,0,-4
"108","00-0040124","Tetairoa McMillan","WR","CAR",13,57,218.204352705474,12.8355501591455,179.666549682617,217.879272460938,257.951293945312,10.5686205695657,12.8164277918199,15.1736055261949,14,17,21,"tetairoamcmillan",236.15808312,78.2847442626953,0.35930331223559,-17.9537304145261,17,40.072021484375,38.2127227783203,78.2847442626953,0.183918465633574,0.175384846602016,0.35930331223559,42.2,16,-5,-4,-1,0,2,3,3
"109","00-0039067","Rashee Rice","WR","KC",14,60,216.237441251917,12.7198494854069,203.281967163086,226.883483886719,308.734100341797,11.9577627742992,13.346087287454,18.1608294318704,7,13,5,"rasheerice",259.26816371,105.452133178711,0.464785410432795,-43.0307224580833,8,81.8506164550781,23.6015167236328,105.452133178711,0.360760576543093,0.104024833889702,0.464785410432795,29.4,11,6,3,-2,-5,4,1,-3
"110","00-0036912","DeVonta Smith","WR","PHI",15,62,215.896104226357,12.6997708368445,164.062194824219,200.224563598633,254.136520385742,9.6507173426011,11.7779155058019,14.9492070815142,22,26,23,"devontasmith",239.08357327,90.0743255615234,0.449866509596121,-23.1874690436428,15,53.9119567871094,36.1623687744141,90.0743255615234,0.269257456818238,0.180609052777883,0.449866509596121,36.6,14,-9,-8,-12,-11,-8,-7,-1
"111","00-0037240","Jameson Williams","WR","DET",16,64,214.383114184111,12.6107714225948,183.23583984375,229.585830688477,279.479949951172,10.7785788143382,13.505048864028,16.4399970559513,13,12,14,"jamesonwilliams",208.62416648,96.2441101074219,0.419207534797802,5.75894770411134,26,49.8941192626953,46.3499908447266,96.2441101074219,0.217322293423222,0.20188524137458,0.419207534797802,64.1,25,11,12,13,14,12,13,9
"112","00-0039337","Malik Nabers","WR","NYG",17,65,213.534632817285,12.5608607539579,147.881744384766,192.111114501953,304.74853515625,8.69892614028033,11.3006537942325,17.9263844209559,29,29,7,"maliknabers",243.8874967,156.866790771484,0.816541984976562,-30.3528638827149,13,112.637420654297,44.2293701171875,156.866790771484,0.586313920182644,0.230228064793918,0.816541984976562,35,13,6,6,-16,-16,-16,-16,-4
"113","00-0040129","Emeka Egbuka","WR","TB",18,67,208.449295604652,12.2617232708619,165.569458007812,209.639434814453,255.200790405273,9.7393798828125,12.3317314596737,15.0118112003102,21,21,22,"emekaegbuka",228.96994974,89.6313323974609,0.427549962042168,-20.5206541353481,19,45.5613555908203,44.0699768066406,89.6313323974609,0.217331990191376,0.210217971850792,0.427549962042168,44.8,18,-4,-3,-3,-2,-3,-2,0
"114","00-0036410","Tee Higgins","WR","CIN",19,69,206.833803581251,12.1666943283089,173.92529296875,219.452697753906,273.966918945312,10.2308995863971,12.908982220818,16.1157011144301,18,16,15,"teehiggins",218.92004347,100.041625976562,0.455868745294482,-12.0862398887494,21,54.5142211914062,45.5274047851562,100.041625976562,0.248409893108438,0.207458852186044,0.455868745294482,51.1,21,6,6,5,5,3,3,2
"115","00-0039893","Brian Thomas Jr.","WR","JAX",20,70,206.521939438274,12.148349378722,155.282562255859,202.497543334961,259.664978027344,9.13426836799173,11.9116201961742,15.2744104721967,26,23,20,"brianthomas",176.65913167,104.382415771484,0.515474973436198,29.8628077682743,37,57.1674346923828,47.2149810791016,104.382415771484,0.282311744384076,0.233163229052122,0.515474973436198,113.6,39,19,17,16,14,13,11,19
"116","00-0038117","Wan'Dale Robinson","WR","TEN",21,73,205.545847337738,12.0909321963375,150.899795532227,200.357879638672,267.2109375,8.87645856071921,11.7857576258042,15.7182904411765,27,25,17,"wandalerobinson",174.84777793,116.311141967773,0.580516933886157,30.6980694077382,39,66.8530578613281,49.4580841064453,116.311141967773,0.333668223989452,0.246848709896704,0.580516933886157,112.9,37,20,22,12,14,10,12,16
"117","00-0039915","Ladd McConkey","WR","LAC",22,75,203.469326837627,11.9687839316251,149.599349975586,196.037246704102,241.981964111328,8.79996176326976,11.5316027473001,14.2342331830193,28,28,29,"laddmcconkey",220.99549381,92.3826141357422,0.471250314360844,-17.5261669723727,20,45.9447174072266,46.4378967285156,92.3826141357422,0.234367285705535,0.236883028655309,0.471250314360844,45.8,19,-10,-9,-9,-8,-9,-8,-3
"118","00-0034348","Courtland Sutton","WR","DEN",23,77,202.631577157429,11.9195045386723,169.120407104492,202.205184936523,241.044830322266,9.94825924144072,11.8944226433249,14.1791076660156,19,24,30,"courtlandsutton",204.11645156,71.9244232177734,0.35570019255615,-1.48487440257125,28,38.8396453857422,33.0847778320312,71.9244232177734,0.192080363309847,0.163619829246304,0.35570019255615,81.2,29,-1,-2,5,4,10,9,6
"119","00-0037740","Garrett Wilson","WR","NYJ",24,78,201.375282108386,11.8456048299051,159.549331665039,213.12419128418,268.586334228516,9.38525480382583,12.5367171343635,15.7991961310892,24,18,16,"garrettwilson",250.29130698,109.037002563477,0.51161251055769,-48.9160248716139,9,55.4621429443359,53.5748596191406,109.037002563477,0.260233916244556,0.251378594313134,0.51161251055769,37.1,15,-1,-7,-3,-9,-9,-15,-9
"120","00-0031381","Davante Adams","WR","LA",25,80,199.965154683985,11.7626561578815,175.644409179688,220.31298828125,243.453170776367,10.3320240693934,12.9595875459559,14.320774751551,17,15,27,"davanteadams",232.21906542,67.8087615966797,0.307783767655657,-32.2539107360149,18,23.1401824951172,44.6685791015625,67.8087615966797,0.105033219673715,0.202750547981942,0.307783767655657,46.1,20,-7,-9,5,3,3,1,-5
